OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate,is_returned,return_probability
ORDX200698,Beauty,Supplier B,West,485.04,Ads,Returned,Better Price Elsewhere,31-03-2024,1,0.411072487
ORDX200704,Electronics,Supplier A,East,175.36,Organic,Returned,Defective Item,11-05-2024,1,0.400710153
ORDX200707,Clothing,Supplier C,West,274.55,Social Media,Not Returned,,15-05-2024,0,0.424369376
ORDX200708,Beauty,Supplier C,West,148.59,Email,Not Returned,,24-06-2024,0,0.444423008
ORDX200710,Electronics,Supplier D,East,709,Email,Returned,Product Not as Described,23-06-2024,1,0.463832933
ORDX200711,Beauty,Supplier A,East,715.48,Ads,Returned,Late Delivery,18-05-2024,1,0.462400379
ORDX200713,Home & Kitchen,Supplier A,West,707.2,Ads,Returned,Wrong Size,26-04-2024,1,0.402328092
ORDX200714,Clothing,Supplier D,South,254.21,Email,Not Returned,,05-05-2024,0,0.447708895
ORDX200718,Books,Supplier C,East,228.28,Ads,Not Returned,,14-03-2024,0,0.407138519
ORDX200720,Toys,Supplier A,East,488.28,Email,Not Returned,,13-04-2024,0,0.424123256
ORDX200721,Toys,Supplier D,South,129.02,Email,Returned,Late Delivery,15-05-2024,1,0.40632441
ORDX200722,Toys,Supplier A,West,669.12,Social Media,Not Returned,,09-06-2024,0,0.427906014
ORDX200723,Electronics,Supplier A,West,682.36,Email,Not Returned,,12-06-2024,0,0.475244935
ORDX200728,Clothing,Supplier B,South,661.89,Email,Not Returned,,24-03-2024,0,0.431123665
ORDX200729,Books,Supplier A,West,28.62,Organic,Not Returned,,02-03-2024,0,0.40523532
ORDX200730,Beauty,Supplier D,East,471.35,Email,Returned,Defective Item,17-03-2024,1,0.462511419
ORDX200732,Beauty,Supplier D,East,620.91,Email,Not Returned,,25-04-2024,0,0.473316352
ORDX200735,Clothing,Supplier D,South,339.92,Organic,Not Returned,,08-04-2024,0,0.42733392
ORDX200736,Toys,Supplier D,North,578.19,Email,Returned,Defective Item,18-05-2024,1,0.402092668
ORDX200739,Beauty,Supplier B,West,480.21,Social Media,Not Returned,,25-03-2024,0,0.40846574
ORDX200742,Clothing,Supplier D,West,679.34,Social Media,Returned,Late Delivery,14-04-2024,1,0.46021946
ORDX200743,Electronics,Supplier A,West,84,Organic,Returned,Late Delivery,28-04-2024,1,0.406027129
ORDX200746,Books,Supplier D,East,406.01,Social Media,Returned,Defective Item,25-04-2024,1,0.424171857
ORDX200747,Beauty,Supplier A,South,637.22,Email,Not Returned,,31-05-2024,0,0.484687094
ORDX200749,Electronics,Supplier D,West,559.71,Organic,Returned,Damaged on Arrival,16-05-2024,1,0.438484395
ORDX200750,Electronics,Supplier A,East,401.75,Ads,Not Returned,,11-06-2024,0,0.424245109
ORDX200752,Beauty,Supplier C,East,336.71,Ads,Not Returned,,08-03-2024,0,0.427151879
ORDX200754,Beauty,Supplier A,South,36.27,Ads,Returned,Defective Item,25-06-2024,1,0.422652614
ORDX200759,Electronics,Supplier C,East,52.12,Email,Not Returned,,23-04-2024,0,0.410118134
ORDX200760,Electronics,Supplier D,North,674.06,Social Media,Returned,Wrong Size,27-06-2024,1,0.412727624
ORDX200761,Books,Supplier D,West,593.29,Organic,Not Returned,,15-05-2024,0,0.444039272
ORDX200762,Beauty,Supplier C,South,605.17,Ads,Returned,Changed Mind,16-05-2024,1,0.455197668
ORDX200763,Electronics,Supplier C,South,307.67,Social Media,Returned,Late Delivery,07-04-2024,1,0.416041309
ORDX200764,Clothing,Supplier C,East,703.49,Social Media,Not Returned,,05-04-2024,0,0.44300027
ORDX200766,Electronics,Supplier C,West,709.87,Social Media,Not Returned,,25-05-2024,0,0.447787355
ORDX200769,Electronics,Supplier A,South,616.86,Ads,Not Returned,,13-06-2024,0,0.448418575
ORDX200771,Beauty,Supplier B,West,568.24,Ads,Not Returned,,24-06-2024,0,0.416929712
ORDX200773,Electronics,Supplier D,West,189.24,Email,Returned,Defective Item,21-06-2024,1,0.438526681
ORDX200775,Beauty,Supplier A,South,599.53,Organic,Not Returned,,13-06-2024,0,0.455149692
ORDX200777,Clothing,Supplier D,South,437.39,Organic,Returned,Better Price Elsewhere,06-05-2024,1,0.434269461
ORDX200780,Toys,Supplier A,West,405.37,Organic,Not Returned,,24-06-2024,0,0.403957817
ORDX200781,Books,Supplier B,South,358.07,Email,Not Returned,,09-06-2024,0,0.405229384
ORDX200783,Electronics,Supplier B,West,700.18,Social Media,Not Returned,,11-03-2024,0,0.408510298
ORDX200785,Clothing,Supplier A,East,41.94,Social Media,Not Returned,,30-06-2024,0,0.40417902
ORDX200786,Beauty,Supplier C,East,276.47,Ads,Returned,Wrong Size,25-04-2024,1,0.422879998
ORDX200787,Beauty,Supplier D,North,143.7,Email,Returned,Changed Mind,01-03-2024,1,0.411602672
ORDX200789,Books,Supplier C,East,398.12,Organic,Not Returned,,26-03-2024,0,0.411452666
ORDX200792,Electronics,Supplier A,West,715.06,Organic,Not Returned,,31-03-2024,0,0.450837095
ORDX200795,Beauty,Supplier C,South,628.11,Ads,Returned,Better Price Elsewhere,21-05-2024,1,0.456849008
ORDX200797,Books,Supplier D,North,535.62,Organic,Not Returned,,03-05-2024,0,0.400795242
ORDX200805,Clothing,Supplier D,South,313.52,Social Media,Not Returned,,17-04-2024,0,0.430862464
ORDX200806,Clothing,Supplier C,South,283.26,Organic,Not Returned,,05-03-2024,0,0.416509851
ORDX200807,Clothing,Supplier C,North,529.2,Social Media,Not Returned,,28-04-2024,0,0.403332392
ORDX200809,Clothing,Supplier C,West,229,Email,Not Returned,,08-06-2024,0,0.442143363
ORDX200810,Home & Kitchen,Supplier A,South,563.52,Email,Not Returned,,01-04-2024,0,0.407586777
ORDX200811,Clothing,Supplier D,South,677.54,Social Media,Returned,Incorrect Item,22-05-2024,1,0.456932044
ORDX200812,Beauty,Supplier D,East,537.1,Organic,Not Returned,,20-03-2024,0,0.440573859
ORDX200813,Beauty,Supplier D,North,491.03,Email,Returned,Better Price Elsewhere,29-06-2024,1,0.436211063
ORDX200816,Clothing,Supplier C,West,663.68,Organic,Not Returned,,26-03-2024,0,0.446701577
ORDX200817,Electronics,Supplier A,West,92.61,Organic,Returned,Changed Mind,26-05-2024,1,0.406629831
ORDX200824,Electronics,Supplier A,South,385.08,Social Media,Not Returned,,29-04-2024,0,0.42954739
ORDX200826,Clothing,Supplier A,East,161.31,Ads,Returned,Other,26-04-2024,1,0.414822024
ORDX200827,Books,Supplier C,West,243.2,Email,Returned,Wrong Size,12-06-2024,1,0.438651326
ORDX200828,Electronics,Supplier C,East,450.67,Ads,Not Returned,,26-04-2024,0,0.419686818
ORDX200829,Electronics,Supplier C,South,616.82,Organic,Not Returned,,07-06-2024,0,0.432563538
ORDX200830,Beauty,Supplier C,North,706.98,Social Media,Returned,Defective Item,22-03-2024,1,0.423740055
ORDX200831,Electronics,Supplier A,East,115.36,Social Media,Not Returned,,09-03-2024,0,0.4018282
ORDX200833,Books,Supplier B,South,719.14,Email,Returned,Changed Mind,05-03-2024,1,0.430712403
ORDX200834,Electronics,Supplier C,West,706.44,Email,Returned,Product Not as Described,17-05-2024,1,0.468791123
ORDX200838,Toys,Supplier A,West,582.61,Social Media,Not Returned,,24-05-2024,0,0.421771925
ORDX200842,Toys,Supplier C,East,662.31,Email,Not Returned,,26-04-2024,0,0.428431637
ORDX200843,Books,Supplier D,South,58.65,Email,Returned,Incorrect Item,12-04-2024,1,0.429235504
ORDX200844,Electronics,Supplier B,South,530.27,Email,Not Returned,,09-04-2024,0,0.414222004
ORDX200845,Clothing,Supplier D,South,226.65,Organic,Not Returned,,12-03-2024,0,0.419310035
ORDX200847,Clothing,Supplier C,South,535.19,Email,Not Returned,,01-04-2024,0,0.460995878
ORDX200848,Clothing,Supplier D,West,414.02,Organic,Not Returned,,27-05-2024,0,0.435728531
ORDX200849,Clothing,Supplier A,South,339.55,Social Media,Not Returned,,31-03-2024,0,0.433930194
ORDX200850,Home & Kitchen,Supplier D,South,536.91,Email,Not Returned,,24-03-2024,0,0.404531637
ORDX200851,Beauty,Supplier D,West,83.35,Ads,Not Returned,,22-04-2024,0,0.427891434
ORDX200855,Electronics,Supplier D,West,351.48,Ads,Returned,Damaged on Arrival,02-05-2024,1,0.431361232
ORDX200856,Electronics,Supplier A,West,396.91,Email,Not Returned,,11-06-2024,0,0.454641345
ORDX200858,Electronics,Supplier A,East,321.97,Social Media,Returned,Defective Item,30-04-2024,1,0.416320145
ORDX200861,Clothing,Supplier A,East,322.3,Ads,Not Returned,,08-05-2024,0,0.426205557
ORDX200863,Books,Supplier D,South,546.4,Social Media,Not Returned,,15-04-2024,0,0.442987795
ORDX200864,Beauty,Supplier C,North,431,Email,Returned,Defective Item,31-05-2024,1,0.425090132
ORDX200866,Beauty,Supplier D,South,585.33,Email,Not Returned,,09-04-2024,0,0.479692565
ORDX200869,Electronics,Supplier A,East,520.52,Organic,Returned,Better Price Elsewhere,05-03-2024,1,0.424983961
ORDX200870,Clothing,Supplier A,South,631.36,Email,Returned,Changed Mind,29-03-2024,1,0.476132512
ORDX200871,Books,Supplier C,West,324.49,Organic,Returned,Late Delivery,26-06-2024,1,0.418064221
ORDX200875,Clothing,Supplier D,West,732.76,Email,Returned,Other,14-04-2024,1,0.485417786
ORDX200876,Books,Supplier C,North,717.22,Email,Not Returned,,21-06-2024,0,0.432976675
ORDX200877,Electronics,Supplier C,East,276.11,Social Media,Not Returned,,06-05-2024,0,0.405140721
ORDX200878,Books,Supplier D,South,472.25,Email,Returned,Incorrect Item,12-04-2024,1,0.458855713
ORDX200879,Clothing,Supplier C,North,332.16,Email,Returned,Wrong Size,07-03-2024,1,0.410193552
ORDX200880,Beauty,Supplier C,North,342.36,Ads,Not Returned,,19-04-2024,0,0.400382944
ORDX200881,Books,Supplier A,South,440.91,Ads,Returned,Changed Mind,12-03-2024,1,0.438972223
ORDX200882,Books,Supplier B,East,733.07,Ads,Returned,Defective Item,20-04-2024,1,0.404433683
ORDX200884,Clothing,Supplier A,East,558.17,Social Media,Not Returned,,31-05-2024,0,0.440710317
ORDX200886,Electronics,Supplier C,East,734.04,Email,Not Returned,,05-04-2024,0,0.458695944
ORDX200887,Electronics,Supplier D,South,523.58,Social Media,Not Returned,,28-04-2024,0,0.438204249
ORDX200889,Books,Supplier A,East,334.59,Organic,Returned,Damaged on Arrival,08-05-2024,1,0.414956022
ORDX200890,Electronics,Supplier B,South,691.76,Ads,Not Returned,,12-04-2024,0,0.407113165
ORDX200892,Books,Supplier D,East,623.61,Ads,Returned,Product Not as Described,02-03-2024,1,0.441975178
ORDX200893,Beauty,Supplier D,South,454.47,Ads,Returned,Defective Item,31-03-2024,1,0.451284087
ORDX200894,Electronics,Supplier B,South,627.35,Email,Returned,Other,27-03-2024,1,0.421073636
ORDX200895,Beauty,Supplier A,South,334.88,Ads,Returned,Changed Mind,11-03-2024,1,0.443926571
ORDX200896,Electronics,Supplier D,West,559.3,Email,Returned,Product Not as Described,20-04-2024,1,0.465117391
ORDX200897,Clothing,Supplier C,North,407.51,Email,Not Returned,,07-03-2024,0,0.415493773
ORDX200904,Electronics,Supplier A,North,180.49,Email,Not Returned,,24-06-2024,0,0.400022866
ORDX200907,Beauty,Supplier D,North,498.07,Organic,Returned,Late Delivery,14-06-2024,1,0.410430093
ORDX200909,Beauty,Supplier C,West,477.39,Email,Not Returned,,16-05-2024,0,0.468089107
ORDX200911,Toys,Supplier A,South,599.02,Organic,Returned,Defective Item,15-04-2024,1,0.414468071
ORDX200913,Beauty,Supplier A,North,113.58,Email,Returned,Better Price Elsewhere,14-03-2024,1,0.410684015
ORDX200914,Electronics,Supplier C,West,206.49,Ads,Returned,Damaged on Arrival,20-03-2024,1,0.414277035
ORDX200915,Clothing,Supplier D,East,412.17,Ads,Returned,Better Price Elsewhere,29-05-2024,1,0.431381619
ORDX200916,Clothing,Supplier D,West,304.69,Ads,Not Returned,,10-03-2024,0,0.435658508
ORDX200917,Books,Supplier D,East,616.34,Social Media,Returned,Better Price Elsewhere,05-06-2024,1,0.43914425
ORDX200918,Clothing,Supplier D,South,124.49,Email,Returned,Better Price Elsewhere,08-04-2024,1,0.438420481
ORDX200919,Home & Kitchen,Supplier D,South,496.02,Email,Returned,Late Delivery,23-06-2024,1,0.401676627
ORDX200923,Beauty,Supplier C,East,704.28,Ads,Not Returned,,01-03-2024,0,0.453431008
ORDX200925,Beauty,Supplier D,North,310.62,Social Media,Returned,Better Price Elsewhere,25-04-2024,1,0.402630107
ORDX200928,Books,Supplier A,East,103.12,Email,Not Returned,,01-03-2024,0,0.424822582
ORDX200929,Electronics,Supplier A,East,287.33,Social Media,Not Returned,,22-04-2024,0,0.413879597
ORDX200933,Toys,Supplier C,East,554.61,Social Media,Not Returned,,29-04-2024,0,0.400083314
ORDX200934,Electronics,Supplier D,North,635.69,Ads,Not Returned,,24-04-2024,0,0.412301577
ORDX200935,Electronics,Supplier A,West,570.17,Ads,Returned,Other,11-05-2024,1,0.448213165
ORDX200936,Beauty,Supplier A,North,588.04,Social Media,Not Returned,,25-03-2024,0,0.423342011
ORDX200937,Beauty,Supplier A,North,710.41,Organic,Returned,Incorrect Item,07-03-2024,1,0.426627649
ORDX200944,Books,Supplier D,North,279.74,Email,Not Returned,,24-03-2024,0,0.408848279
ORDX200951,Beauty,Supplier D,South,46.61,Email,Not Returned,,11-05-2024,0,0.440877063
ORDX200952,Toys,Supplier D,West,574.51,Ads,Returned,Incorrect Item,03-03-2024,1,0.422279275
ORDX200953,Beauty,Supplier D,South,177.11,Social Media,Not Returned,,24-04-2024,0,0.429143591
ORDX200956,Beauty,Supplier A,East,539.19,Organic,Not Returned,,29-06-2024,0,0.441942803
ORDX200958,Clothing,Supplier B,South,553.03,Email,Not Returned,,14-05-2024,0,0.423393582
ORDX200960,Books,Supplier B,South,727.99,Social Media,Not Returned,,01-05-2024,0,0.41047815
ORDX200961,Books,Supplier D,West,528.13,Organic,Returned,Late Delivery,05-03-2024,1,0.439376433
ORDX200963,Toys,Supplier C,West,580.63,Social Media,Not Returned,,10-03-2024,0,0.413634001
ORDX200965,Clothing,Supplier A,East,219.2,Ads,Not Returned,,20-03-2024,0,0.418905604
ORDX200966,Beauty,Supplier C,West,746.03,Email,Not Returned,,14-04-2024,0,0.48753713
ORDX200967,Clothing,Supplier C,South,48.98,Ads,Returned,Damaged on Arrival,04-05-2024,1,0.407656701
ORDX200969,Toys,Supplier C,West,614.05,Organic,Not Returned,,25-03-2024,0,0.410637791
ORDX200970,Beauty,Supplier C,East,320.28,Organic,Returned,Wrong Size,15-04-2024,1,0.418316068
ORDX200971,Books,Supplier C,North,636.11,Email,Not Returned,,24-04-2024,0,0.427207532
ORDX200978,Electronics,Supplier A,East,269.2,Social Media,Returned,Incorrect Item,22-05-2024,1,0.412603931
ORDX200980,Electronics,Supplier D,West,251.37,Organic,Not Returned,,24-05-2024,0,0.41658914
ORDX200981,Beauty,Supplier D,North,288.51,Ads,Not Returned,,30-03-2024,0,0.403342348
ORDX200982,Electronics,Supplier C,South,273.38,Email,Not Returned,,30-06-2024,0,0.434532006
ORDX200983,Electronics,Supplier D,South,634.41,Email,Returned,Wrong Size,18-05-2024,1,0.467376444
ORDX200984,Books,Supplier D,North,565.56,Social Media,Returned,Better Price Elsewhere,15-03-2024,1,0.408202835
ORDX200985,Clothing,Supplier A,West,230.5,Organic,Returned,Other,31-05-2024,1,0.423889908
ORDX200986,Books,Supplier D,South,363.2,Social Media,Returned,Other,08-04-2024,1,0.429912794
ORDX200987,Beauty,Supplier D,East,549.97,Ads,Not Returned,,04-05-2024,0,0.449260873
ORDX200991,Electronics,Supplier C,West,543.34,Email,Not Returned,,05-05-2024,0,0.457024476
ORDX200993,Clothing,Supplier C,East,164.79,Email,Returned,Late Delivery,20-06-2024,1,0.425629512
ORDX200998,Electronics,Supplier A,South,681.23,Email,Not Returned,,08-03-2024,0,0.471992484
ORDX200002,Electronics,Supplier C,East,303.45,Social Media,Not Returned,,16-03-2024,0,0.407054181
ORDX200004,Beauty,Supplier A,West,159.05,Email,Returned,Incorrect Item,25-04-2024,1,0.453308776
ORDX200007,Electronics,Supplier C,West,226.29,Organic,Returned,Other,09-06-2024,1,0.40805602
ORDX200008,Beauty,Supplier D,West,189.2,Social Media,Returned,Product Not as Described,28-06-2024,1,0.433123262
ORDX200009,Toys,Supplier C,West,715.03,Ads,Returned,Changed Mind,16-06-2024,1,0.425414419
ORDX200010,Books,Supplier C,South,380.12,Email,Returned,Damaged on Arrival,15-05-2024,1,0.445313784
ORDX200011,Beauty,Supplier D,East,213.33,Email,Not Returned,,05-03-2024,0,0.443958957
ORDX200012,Clothing,Supplier D,East,267.92,Organic,Returned,Product Not as Described,09-04-2024,1,0.413499578
ORDX200014,Toys,Supplier A,West,71.14,Email,Returned,Product Not as Described,30-05-2024,1,0.406533868
ORDX200015,Beauty,Supplier D,North,119.64,Email,Returned,Wrong Size,17-03-2024,1,0.409912812
ORDX200017,Books,Supplier A,East,483.81,Organic,Returned,Better Price Elsewhere,08-03-2024,1,0.425505423
ORDX200018,Books,Supplier A,West,332.09,Organic,Returned,Changed Mind,13-06-2024,1,0.426624832
ORDX200019,Toys,Supplier D,South,414.3,Email,Returned,Other,09-03-2024,1,0.426438512
ORDX200020,Beauty,Supplier B,South,451.48,Social Media,Returned,Product Not as Described,02-05-2024,1,0.403388302
ORDX200021,Electronics,Supplier D,West,276.77,Organic,Not Returned,,03-05-2024,0,0.418381633
ORDX200025,Beauty,Supplier D,West,723.46,Ads,Returned,Incorrect Item,14-05-2024,1,0.47384677
ORDX200027,Electronics,Supplier A,East,123.68,Email,Returned,Late Delivery,25-03-2024,1,0.423156977
ORDX200029,Electronics,Supplier D,East,158.15,Email,Returned,Damaged on Arrival,11-05-2024,1,0.424391788
ORDX200030,Books,Supplier D,East,232.91,Organic,Not Returned,,24-05-2024,0,0.406617448
ORDX200031,Clothing,Supplier D,North,242.29,Email,Not Returned,,07-05-2024,0,0.410643498
ORDX200032,Electronics,Supplier A,South,165.82,Organic,Returned,Defective Item,02-06-2024,1,0.408688686
ORDX200034,Books,Supplier C,South,373.76,Social Media,Returned,Other,12-05-2024,1,0.423827379
ORDX200036,Clothing,Supplier A,West,231.44,Ads,Not Returned,,01-05-2024,0,0.431652778
ORDX200039,Books,Supplier A,East,668.38,Email,Not Returned,,09-06-2024,0,0.46531168
ORDX200040,Books,Supplier D,South,716.55,Organic,Not Returned,,11-03-2024,0,0.449736694
ORDX200041,Clothing,Supplier D,West,428.15,Ads,Not Returned,,13-03-2024,0,0.44448618
ORDX200046,Books,Supplier A,South,423.26,Ads,Returned,Changed Mind,12-03-2024,1,0.437711251
ORDX200047,Toys,Supplier D,West,542.71,Ads,Returned,Product Not as Described,28-06-2024,1,0.420029669
ORDX200049,Beauty,Supplier A,West,556.43,Ads,Not Returned,,25-06-2024,0,0.463009638
ORDX200050,Electronics,Supplier C,West,470.98,Social Media,Returned,Damaged on Arrival,26-06-2024,1,0.430714354
ORDX200051,Electronics,Supplier A,South,198.7,Ads,Not Returned,,23-05-2024,0,0.418628416
ORDX200052,Electronics,Supplier A,South,75.21,Email,Not Returned,,13-03-2024,0,0.428492148
ORDX200056,Beauty,Supplier D,East,361.79,Email,Not Returned,,25-04-2024,0,0.454617986
ORDX200057,Electronics,Supplier C,South,391.59,Ads,Not Returned,,02-03-2024,0,0.424258244
ORDX200060,Clothing,Supplier C,East,20.09,Email,Not Returned,,19-05-2024,0,0.415397743
ORDX200062,Books,Supplier A,South,120.33,Email,Returned,Product Not as Described,21-06-2024,1,0.434841071
ORDX200064,Clothing,Supplier D,North,380.83,Ads,Not Returned,,23-06-2024,0,0.401951806
ORDX200067,Beauty,Supplier C,West,80.17,Ads,Returned,Better Price Elsewhere,01-03-2024,1,0.42084135
ORDX200069,Clothing,Supplier C,West,619.25,Ads,Returned,Defective Item,11-04-2024,1,0.451290354
ORDX200070,Beauty,Supplier D,South,275.68,Email,Not Returned,,20-03-2024,0,0.45732149
ORDX200072,Books,Supplier A,North,599.8,Ads,Not Returned,,14-03-2024,0,0.414075784
ORDX200074,Beauty,Supplier D,North,681.98,Organic,Not Returned,,27-03-2024,0,0.423402881
ORDX200078,Electronics,Supplier D,North,256.74,Email,Not Returned,,19-04-2024,0,0.404153314
ORDX200079,Electronics,Supplier C,East,196.71,Email,Not Returned,,07-04-2024,0,0.42030558
ORDX200081,Electronics,Supplier C,West,441.34,Social Media,Returned,Wrong Size,18-03-2024,1,0.428606637
ORDX200082,Clothing,Supplier D,North,676.64,Email,Returned,Defective Item,30-03-2024,1,0.441453875
ORDX200083,Books,Supplier D,West,470.27,Organic,Not Returned,,01-03-2024,0,0.435244907
ORDX200084,Books,Supplier D,West,658.81,Ads,Returned,Other,12-04-2024,1,0.456527423
ORDX200085,Beauty,Supplier A,West,706.46,Email,Returned,Changed Mind,17-03-2024,1,0.492885463
ORDX200088,Electronics,Supplier D,North,598.4,Social Media,Returned,Incorrect Item,23-03-2024,1,0.407416374
ORDX200089,Clothing,Supplier B,East,732.56,Email,Not Returned,,09-05-2024,0,0.427355931
ORDX200091,Books,Supplier C,South,358.51,Organic,Returned,Defective Item,01-06-2024,1,0.417371956
ORDX200092,Beauty,Supplier D,North,273.58,Ads,Not Returned,,05-03-2024,0,0.402300145
ORDX200095,Books,Supplier C,South,260.48,Organic,Not Returned,,23-05-2024,0,0.410471133
ORDX200098,Clothing,Supplier D,South,552.86,Organic,Not Returned,,30-03-2024,0,0.442519025
ORDX200101,Electronics,Supplier A,East,642.36,Email,Returned,Product Not as Described,02-06-2024,1,0.46025567
ORDX200102,Toys,Supplier C,West,357.75,Email,Not Returned,,24-03-2024,0,0.418720721
ORDX200105,Electronics,Supplier A,West,364.35,Organic,Not Returned,,22-03-2024,0,0.425787266
ORDX200108,Clothing,Supplier A,West,462.78,Email,Not Returned,,13-05-2024,0,0.467111601
ORDX200109,Beauty,Supplier A,South,553.61,Ads,Not Returned,,13-06-2024,0,0.45964575
ORDX200110,Books,Supplier A,West,567.1,Organic,Not Returned,,23-03-2024,0,0.443384172
ORDX200111,Clothing,Supplier D,East,533.49,Ads,Returned,Damaged on Arrival,19-05-2024,1,0.440037204
ORDX200113,Beauty,Supplier A,East,349.77,Email,Not Returned,,18-03-2024,0,0.454979481
ORDX200116,Electronics,Supplier C,South,668.1,Email,Returned,Wrong Size,16-03-2024,1,0.462858049
ORDX200117,Clothing,Supplier A,West,34.6,Organic,Not Returned,,28-04-2024,0,0.410070876
ORDX200118,Clothing,Supplier C,East,512.96,Ads,Returned,Changed Mind,09-05-2024,1,0.431702822
ORDX200119,Clothing,Supplier A,South,488.85,Ads,Not Returned,,23-03-2024,0,0.446917645
ORDX200120,Toys,Supplier D,South,734.62,Ads,Returned,Better Price Elsewhere,09-05-2024,1,0.430532153
ORDX200121,Electronics,Supplier C,South,17.61,Email,Returned,Product Not as Described,07-06-2024,1,0.416391393
ORDX200123,Books,Supplier D,North,602.71,Email,Not Returned,,05-03-2024,0,0.431678229
ORDX200124,Beauty,Supplier C,East,291.48,Ads,Not Returned,,06-04-2024,0,0.42394337
ORDX200126,Electronics,Supplier A,West,83.06,Ads,Returned,Other,04-03-2024,1,0.41356546
ORDX200128,Clothing,Supplier D,North,358.44,Ads,Not Returned,,01-05-2024,0,0.400390952
ORDX200129,Toys,Supplier D,South,362.63,Email,Returned,Damaged on Arrival,18-06-2024,1,0.422775283
ORDX200131,Beauty,Supplier C,East,663.92,Organic,Not Returned,,19-05-2024,0,0.44275942
ORDX200133,Beauty,Supplier A,South,139.1,Organic,Returned,Better Price Elsewhere,03-03-2024,1,0.422261892
ORDX200137,Beauty,Supplier C,South,420.6,Social Media,Returned,Changed Mind,01-06-2024,1,0.439639003
ORDX200139,Electronics,Supplier C,East,498.59,Social Media,Not Returned,,25-05-2024,0,0.420790323
ORDX200140,Home & Kitchen,Supplier A,West,683.59,Ads,Returned,Defective Item,07-05-2024,1,0.400681739
ORDX200142,Clothing,Supplier D,North,565.81,Email,Returned,Other,19-05-2024,1,0.433539376
ORDX200143,Electronics,Supplier C,South,604.6,Organic,Returned,Other,26-04-2024,1,0.431693356
ORDX200144,Toys,Supplier D,South,474.14,Email,Not Returned,,16-03-2024,0,0.43069105
ORDX200145,Electronics,Supplier D,East,656.86,Ads,Not Returned,,08-03-2024,0,0.441201488
ORDX200146,Beauty,Supplier B,West,221.63,Email,Returned,Defective Item,31-03-2024,1,0.411023542
ORDX200152,Clothing,Supplier A,East,451.55,Email,Not Returned,,08-04-2024,0,0.454226691
ORDX200156,Electronics,Supplier D,East,434.3,Ads,Returned,Damaged on Arrival,04-04-2024,1,0.425344564
ORDX200157,Electronics,Supplier B,South,713.18,Email,Not Returned,,24-05-2024,0,0.427156787
ORDX200158,Beauty,Supplier C,East,256.63,Organic,Returned,Wrong Size,07-03-2024,1,0.413828624
ORDX200159,Clothing,Supplier A,North,203.35,Email,Not Returned,,02-04-2024,0,0.409106633
ORDX200161,Clothing,Supplier A,North,520.1,Social Media,Returned,Wrong Size,25-04-2024,1,0.410631484
ORDX200165,Clothing,Supplier D,East,591.61,Ads,Returned,Changed Mind,28-04-2024,1,0.44419707
ORDX200167,Beauty,Supplier B,West,368.55,Email,Returned,Defective Item,01-04-2024,1,0.421382264
ORDX200168,Beauty,Supplier A,North,609.94,Email,Not Returned,,27-05-2024,0,0.445936724
ORDX200171,Books,Supplier A,East,171.23,Ads,Returned,Late Delivery,09-04-2024,1,0.411085929
ORDX200173,Books,Supplier C,South,221.27,Organic,Not Returned,,07-04-2024,0,0.40772062
ORDX200174,Books,Supplier D,East,646.46,Email,Not Returned,,16-06-2024,0,0.462499719
ORDX200176,Books,Supplier A,West,59.21,Ads,Returned,Wrong Size,07-04-2024,1,0.41498869
ORDX200177,Clothing,Supplier A,West,580.44,Organic,Returned,Wrong Size,14-05-2024,1,0.448860102
ORDX200179,Beauty,Supplier D,East,624.72,Social Media,Returned,Other,14-04-2024,1,0.452309776
ORDX200180,Clothing,Supplier C,West,716.3,Email,Returned,Damaged on Arrival,04-03-2024,1,0.477250637
ORDX200184,Beauty,Supplier C,West,80.8,Organic,Returned,Damaged on Arrival,04-05-2024,1,0.413242044
ORDX200185,Electronics,Supplier D,East,543.44,Ads,Returned,Wrong Size,25-04-2024,1,0.433103462
ORDX200190,Beauty,Supplier D,West,352.89,Organic,Not Returned,,09-05-2024,0,0.439378734
ORDX200192,Books,Supplier D,South,432.36,Social Media,Not Returned,,05-03-2024,0,0.434838284
ORDX200193,Books,Supplier A,South,424.75,Organic,Not Returned,,23-06-2024,0,0.430094677
ORDX200194,Clothing,Supplier D,East,100.23,Organic,Returned,Damaged on Arrival,03-03-2024,1,0.401750141
ORDX200197,Clothing,Supplier A,North,679.58,Ads,Returned,Late Delivery,02-05-2024,1,0.424164609
ORDX200199,Electronics,Supplier D,East,396.13,Ads,Not Returned,,08-04-2024,0,0.422639464
ORDX200201,Books,Supplier D,East,529.75,Email,Not Returned,,17-06-2024,0,0.454091934
ORDX200203,Beauty,Supplier C,West,535.41,Ads,Returned,Late Delivery,12-05-2024,1,0.453332136
ORDX200204,Electronics,Supplier A,North,578.63,Organic,Returned,Incorrect Item,04-04-2024,1,0.401910222
ORDX200205,Beauty,Supplier A,South,58.15,Email,Returned,Product Not as Described,06-04-2024,1,0.442922728
ORDX200206,Beauty,Supplier A,East,395.03,Ads,Returned,Other,04-05-2024,1,0.439381406
ORDX200208,Books,Supplier D,West,334.26,Email,Returned,Other,14-03-2024,1,0.452078892
ORDX200209,Clothing,Supplier D,East,488.39,Social Media,Not Returned,,03-04-2024,0,0.434509703
